6.760508055801714363e+03,-4.776111423357721764e-01
3.714376837605026594e+03,-1.669067903846171430e-01
5.460872805256201900e+03,-3.495055665296284420e-01
9.186464092888601954e+03,-7.261308742580863118e-01
1.206400460138058770e+04,-1.095423016024431151e+00
1.332096396297787214e+04,-1.356465784777837635e+00
1.270525656567017722e+04,-1.210106804558868099e+00
1.033699925823544982e+04,-8.576868571274876007e-01
6.775334262912661870e+03,-4.791058540339070970e-01
3.678802472551461051e+03,-1.629151241978578080e-01
5.408048823560015080e+03,-3.442893950224719668e-01
9.156455018110667879e+03,-7.228943868649303495e-01
1.205547102632879250e+04,-1.094074704861657699e+00
1.333063945986090039e+04,-1.359381608172843814e+00
1.272762915718565273e+04,-1.214643421113209110e+00
1.036334248889648734e+04,-8.609041398727026451e-01
6.790226009365912432e+03,-4.806716796796064450e-01
3.643629776761057656e+03,-1.590581318142232359e-01
5.355026277654446858e+03,-3.391230697493659019e-01
9.126155066465857089e+03,-7.196889134209906169e-01
1.204646030772174345e+04,-1.092716812360502221e+00
1.333972778034413022e+04,-1.362258968016015093e+00
1.274943405682837147e+04,-1.219185934044630937e+00
1.038930550646212942e+04,-8.641403856288989438e-01
6.805181075904665704e+03,-4.823081177729305891e-01
3.608875371060209091e+03,-1.553407161753190546e-01
5.301806254192333654e+03,-3.340079455415035925e-01
9.095565233963801802e+03,-7.165147975569823302e-01
1.203697246575495228e+04,-1.091349532883489015e+00
1.334822887777059623e+04,-1.365096533662284894e+00
1.277067132378720635e+04,-1.223734265996229587e+00
1.041488783866167614e+04,-8.673953820313820007e-01
6.820197316164824770e+03,-4.840146732181337397e-01
3.574556501968432713e+03,-1.517679438419349269e-01
5.248389943259803658e+03,-3.289454584312667684e-01
9.064686541529565147e+03,-7.133723959218584154e-01
1.202700748574494719e+04,-1.089973060588200537e+00
1.335614264328672471e+04,-1.367892931292618020e+00
1.279134095773684930e+04,-1.228288336089414567e+00
1.044008900332749181e+04,-8.706689228246761170e-01
6.835272655488779492e+03,-4.857908574547553648e-01
3.540691053093741175e+03,-1.483450425908103831e-01
5.194778646366305111e+03,-3.239371304575531241e-01
9.033520037004487676e+03,-7.102620785911415435e-01
1.201656531836049544e+04,-1.088587589514440346e+00
1.336346890563370471e+04,-1.370646743523246114e+00
1.281144289846204629e+04,-1.232848059375782679e+00
1.046490850730838065e+04,-8.739608075672987697e-01
6.850405089740366748e+03,-4.876361885774243010e-01
3.507297555127893247e+03,-1.450773977822094052e-01
5.140973784996386712e+03,-3.189845748115581747e-01
9.002066797211668018e+03,-7.071842294872044965e-01
1.200564587985019716e+04,-1.087193313674784667e+00
1.337020743091515033e+04,-1.373356509163722983e+00
1.283097702546009168e+04,-1.237413346260619829e+00
1.048934584540160904e+04,-8.772708413410792438e-01
6.865592684121458660e+03,-4.895501914448069924e-01
3.474395194203026676e+03,-1.419705473538571128e-01
5.086976909771869941e+03,-3.140895013494372501e-01
8.970327930089813890e+03,-7.041392468119733739e-01
1.199424905226700139e+04,-1.085790427148591863e+00
1.337635792234077962e+04,-1.376020723142885149e+00
1.284994315752088914e+04,-1.241984101895088344e+00
1.051340049930185887e+04,-8.805988344645337973e-01
6.880833571990598102e+03,-4.915323977781286269e-01
