7.523023251936464476e+03,-5.532993085802043742e-01
2.537941493035463736e+03,-1.604999872990796675e-02
2.920197300700504911e+03,-7.000998321531737290e-02
7.850662819625414159e+03,-5.863015288768971267e-01
1.160382755505589739e+04,-1.024757288972373503e+00
1.359424678879194471e+04,-1.452175555126248740e+00
1.351729042750923327e+04,-1.421213855871946485e+00
1.138471721516184152e+04,-9.934177215189201604e-01
7.578379890403069112e+03,-5.588636260331451000e-01
2.602099276626773189e+03,-2.562545868141768990e-02
2.856097642795947650e+03,-6.143176308413598324e-02
7.796078661944266969e+03,-5.807905569258625667e-01
1.156765219610938948e+04,-1.019506458667231108e+00
1.358202851005689627e+04,-1.446982606018738293e+00
1.353089521606886774e+04,-1.426410673475017266e+00
1.142206533820382356e+04,-9.986835538838784165e-01
7.633477528217334111e+03,-5.644371508923174963e-01
2.666194344346536582e+03,-3.503830395029052663e-02
2.791912290607779596e+03,-5.274350256054175651e-02
7.741225288010286022e+03,-5.752890057147028724e-01
1.153108312903854312e+04,-1.014261389562258753e+00
1.356935020628367784e+04,-1.441791328485567014e+00
1.354404234577512034e+04,-1.431609607224540115e+00
1.145902650066167189e+04,-1.003955531666977929e+00
7.688315781164169493e+03,-5.700198080506816423e-01
2.730224524177871444e+03,-4.430041015939566174e-02
2.727642690674723781e+03,-4.393702339055209627e-02
7.686103052433598350e+03,-5.697969663048392253e-01
1.149412061404025917e+04,-1.009022049107822117e+00
1.355621194466141969e+04,-1.436601643714203957e+00
1.355673167076091340e+04,-1.436810736063202310e+00
1.149560038050967160e+04,-1.009233688509745486e+00
7.742894254360830018e+03,-5.756115296151607108e-01
2.794187810686044486e+03,-5.342255801041919522e-02
2.663290396423983111e+03,-3.500335043232997989e-02
7.630712300239213619e+03,-5.643145377815180774e-01
1.145676489495096030e+04,-1.003788407032863095e+00
1.354261377175795133e+04,-1.431413473404192782e+00
1.356896302436963924e+04,-1.442014139453589472e+00
1.153178663882455658e+04,-1.014518060268552180e+00
7.797212541894004971e+03,-5.812122545941987850e-01
2.858082345151467052e+03,-6.241455736220326983e-02
2.598857082552078282e+03,-2.593261102386575784e-02
7.575053367246468042e+03,-5.588418276212288038e-01
1.141901619948382722e+04,-9.985604354138093441e-01
1.352855571359621717e+04,-1.426226739786075282e+00
1.358073621907193774e+04,-1.447219897360183305e+00
1.156758491954614146e+04,-1.019808684951370115e+00
7.851270226459861078e+03,-5.868219286019870085e-01
2.921906398305382027e+03,-7.128535488003887033e-02
2.534344561592086393e+03,-1.671391877428003367e-02
7.519126580453640599e+03,-5.533789520800409534e-01
1.138087473946822865e+04,-9.933381087462346271e-01
1.351403777573168736e+04,-1.421041365640791199e+00
1.359205104638331068e+04,-1.452428090231729030e+00
1.160299484923941964e+04,-1.025105602656904091e+00
7.905066879006690215e+03,-5.924405035783458784e-01
2.985658355272747031e+03,-8.004312772905619600e-02
2.469754803074295523e+03,-7.335238904600127445e-03
7.462932258428217210e+03,-5.479260366042391084e-01
1.134234071109149590e+04,-9.881214040194015169e-01
1.349905994333094895e+04,-1.415857274319571646e+00
1.360290727678254552e+04,-1.457638798983947215e+00
1.163801603685798727e+04,-1.030408855515998701e+00
7.958602058380034578e+03,-5.980679375233260986e-01
3.049336702393946780e+03,-8.869536537000950738e-02
2.405089955775622457e+03,2.216768355542719868e-03
7.406470711703207598e+03,-5.424832162647335032e-01
1.130341429514344964e+04,-9.829103007938063685e-01
1.348362218125149775e+04,-1.410674389764369874e+00
1.361330465963101051e+04,-1.462852104982559798e+00
1.167264807350872070e+04,-1.035718487635227003e+00
8.011875310969741804e+03,-6.037041942456414789e-01
3.112940015651150134e+03,-9.724894117730673027e-02
2.340352373664212791e+03,1.195693058153811730e-02
7.349742243180056903e+03,-5.370506362168490089e-01
1.126409565726350593e+04,-9.777047812818867589e-01
1.346772443412274697e+04,-1.405492636528858252e+00
1.362324292309262637e+04,-1.468068090026616535e+00
1.170689053221749236e+04,-1.041034545042552661e+00
8.064886170358959134e+03,-6.093492431241223084e-01
3.176466950470084157e+03,-1.057101753217455642e-01
2.275544646284639839e+03,2.190177741354902910e-02
7.292747148538586771e+03,-5.316284521872014501e-01
1.122438494819078915e+04,-9.725048304320110804e-01
1.345136662642835290e+04,-1.400311939800009453e+00
1.363272177405467846e+04,-1.473286836332084793e+00
1.174074296769593275e+04,-1.046357075634988698e+00
8.117634156974589132e+03,-6.150030588814108246e-01
3.239916232704167214e+03,-1.140848901322071285e-01
2.210669634505692102e+03,3.206979272096829175e-02
7.235485716654648968e+03,-5.262168309895147722e-01
1.118428230401746623e+04,-9.673104360159376913e-01
1.343454866259000119e+04,-1.395132225420315564e+00
1.364174089804938558e+04,-1.478508426515661167e+00
1.177420491610899990e+04,-1.051686129128140523e+00
8.170118777739120560e+03,-6.206656213691985613e-01
3.303286650638493938e+03,-1.223784589620889318e-01
2.145730512776684918e+03,4.248171268178514703e-02
7.177958230025918056e+03,-5.208159510713784579e-01
1.114378784644524785e+04,-9.621215887198519834e-01
1.341727042705258282e+04,-1.389953419910670229e+00
1.365029995917618362e+04,-1.483732943578821573e+00
1.180727589484337477e+04,-1.057021757007581719e+00
8.222339525723456973e+03,-6.263369153643195686e-01
3.366577047875772223e+03,-1.305958494298689876e-01
2.080730819325946868e+03,5.316087976776971008e-02
7.120164965206583474e+03,-5.154260030940945869e-01
1.110290168304561666e+04,-9.569382822392171750e-01
1.339953178437095266e+04,-1.384775450493935800e+00
1.365839860002476962e+04,-1.488960470892047638e+00
1.183995540227648598e+04,-1.062364012481944453e+00
8.274295879800651164e+03,-6.320169303750875489e-01
3.429786316987356713e+03,-1.387416617731317414e-01
2.015674516105377506e+03,6.413366517124294286e-02
7.062106193251517652e+03,-5.100471905479427859e-01
1.106162390752369902e+04,-9.517605133775552950e-01
1.338133257929837600e+04,-1.379598245119257660e+00
1.366603644159890064e+04,-1.494191092179221636e+00
1.187224291754613478e+04,-1.067712950437677666e+00
8.325987304300264441e+03,-6.377056604572834964e-01
3.492913393829662255e+03,-1.468201629466942548e-01
1.950566060766412647e+03,7.542997550071259272e-02
7.003782180170627726e+03,-5.046797304053729505e-01
1.101995459998618026e+04,-9.465882821493759591e-01
1.336267263687662125e+04,-1.374421732487139058e+00
1.367321308324096935e+04,-1.499424891502156854e+00
1.190413790032063662e+04,-1.073068627395379782e+00
8.377413248663104241e+03,-6.434031040392389489e-01
3.555957252440636694e+03,-1.548353170043908489e-01
1.885410493582601703e+03,8.708386386013547420e-02
6.945193187394243068e+03,-4.993238538148566663e-01
1.097789382721351103e+04,-9.414215918874526690e-01
1.334355176252797901e+04,-1.369245842075329511e+00
1.367992810255731092e+04,-1.504661953245242989e+00
1.193563979056930293e+04,-1.078431101467638209e+00
8.428573147096263710e+03,-6.491092637555196943e-01
3.618916900443423856e+03,-1.627908122275195935e-01
1.820213543064345004e+03,9.913427105276216567e-02
6.886339472250183462e+03,-4.939798068383262075e-01
1.093544164293645008e+04,-9.362604493546181628e-01
1.332396974214914007e+04,-1.364070504165562081e+00
1.368618105534432834e+04,-1.509902362100197237e+00
1.196674800833333757e+04,-1.083800432318309692e+00
8.479466418228123075e+03,-6.548241462887034459e-01
3.681791374894190540e+03,-1.706900853983115418e-01
1.754981755116445811e+03,1.116259300906471685e-01
6.827221288453540183e+03,-4.886478512354031634e-01
1.089259808811749826e+04,-9.311048648603438282e-01
1.330392634220718173e+04,-1.358895649871167954e+00
1.369197147551541821e+04,-1.515146203050861340e+00
1.199746195349692607e+04,-1.089176681123169566e+00
8.530092464763281896e+03,-6.605477622188167253e-01
3.744579738520130377e+03,-1.785363435621695194e-01
1.689722652070960748e+03,1.246104771104369902e-01
6.767838886609945803e+03,-4.833282652978679872e-01
1.084936319123723661e+04,-9.259548523822918042e-01
1.328342130983765674e+04,-1.353721211165638927e+00
1.369729887502871861e+04,-1.520393561358055701e+00
1.202778100555854508e+04,-1.094559910531875513e+00
8.580450673137100239e+03,-6.662801258799967430e-01
3.807281076300642781e+03,-1.863325835759911675e-01
1.624444929935495566e+03,1.381478251339950392e-01
6.708192514733465941e+03,-4.780213447381218561e-01
1.080573696858598851e+04,-9.208104296930885724e-01
1.326245437294499607e+04,-1.348547120912151787e+00
1.370216274381572657e+04,-1.525644522544450599e+00
1.205770452340240263e+04,-1.099950184631166561e+00
8.630540413169841486e+03,-6.720212552239807069e-01
3.869894492351240842e+03,-1.940816097004667840e-01
1.559158704942210989e+03,1.523078752080149756e-01
6.648282418780047010e+03,-4.727274036357205222e-01
1.076171942456106626e+04,-9.156716184925923763e-01
1.324102524030531276e+04,-1.343373312894113880e+00
1.370656254971084309e+04,-1.530899172379431628e+00
1.208723184506994403e+04,-1.105347568909260225e+00
8.680361037720078457e+03,-6.777711716900469696e-01
3.932419107074751537e+03,-2.017860494605032973e-01
1.493875824277479069e+03,1.671726642368187576e-01
6.588108843197806891e+03,-4.674467754464093905e-01
1.071731055196986381e+04,-9.105384445458915010e-01
1.321913360167173778e+04,-1.338199721846776935e+00
1.371049773838180954e+04,-1.536157596863935604e+00
1.211636228753136311e+04,-1.110752130221366762e+00
8.729911882337375573e+03,-6.835299000810582948e-01
3.994854054549193734e+03,-2.094483679691246381e-01
1.428610261174423613e+03,1.828390830884986107e-01
6.527672031495292686e+03,-4.621798140784708631e-01
1.067251033233917769e+04,-9.054109378273327291e-01
1.319677912788244794e+04,-1.333026283489969321e+00
1.371396773326119001e+04,-1.541419882215232739e+00
1.214509514645711170e+04,-1.116163936756285668e+00
8.779192264913999679e+03,-6.892974684452674028e-01
4.057198480125414790e+03,-2.170708808854733829e-01
1.363378622048383932e+03,1.994223464183822458e-01
6.466972226829084320e+03,-4.569268950416426889e-01
1.062731873623104184e+04,-9.002891326708691855e-01
1.317396147097148241e+04,-1.327852934561981391e+00
1.371697193547885399e+04,-1.546686114851633320e+00
1.217342969598930722e+04,-1.121583058004018030e+00
8.828201485335503094e+03,-6.950739079635798179e-01
4.119451538210959370e+03,-2.246557661562323394e-01
1.298200804089586427e+03,2.170604632126507672e-01
6.406009672612240138e+03,-4.516884166743215800e-01
1.058173572356535442e+04,-8.951730679270403224e-01
1.315068026428254962e+04,-1.322679612854680942e+00
1.371950972379553787e+04,-1.551956381377103567e+00
1.220136518851302753e+04,-1.127009564724347657e+00
8.876938825130169789e+03,-7.008592528419723688e-01
4.181612390219664121e+03,-2.322050746714771630e-01
1.233100857298712299e+03,2.359200534337910771e-01
6.344784613145057847e+03,-4.464648014552837219e-01
1.053576124394988619e+04,-8.900627871269127800e-01
1.312693512258597366e+04,-1.317506257249887902e+00
1.372158045453762861e+04,-1.557230768565739165e+00
1.222890085442749660e+04,-1.132443528916336595e+00
8.925403547117004564e+03,-7.066535402087961160e-01
4.243680202668683705e+03,-2.397207399501146974e-01
1.168108127856151896e+03,2.562039951231780965e-01
6.283297294269913436e+03,-4.412564974067538226e-01
1.048939523701772850e+04,-8.849583386533323992e-01
1.310272564219890592e+04,-1.312332807757085051e+00
1.372318346153308994e+04,-1.562509363346090474e+00
1.225603590191703188e+04,-1.137885023788693273e+00
8.973594895052328866e+03,-7.124568100166904783e-01
4.305654145407153010e+03,-2.472045869563098408e-01
1.103258793903563628e+03,2.781615888253025082e-01
6.221547964051991585e+03,-4.360639795962394372e-01
1.044263763277277940e+04,-8.798597759198421020e-01
1.307805140110902539e+04,-1.307159205552502312e+00
1.372431805604875990e+04,-1.567792252785330076e+00
1.228276951672187352e+04,-1.143334123730962881e+00
9.021512093274714061e+03,-7.182691049488733048e-01
